name: airQuality
time                           Altitude CO  Humidity ID          Latitude  Longitude   MICS NO  PM1  PM10 PM2.5 POSIX      SecActive SensorModel Temperature topic
----                           -------- --  -------- --          --------  ---------   ---- --  ---  ---- ----- -----      --------- ----------- ----------- -----
2018-11-14T01:14:17.207179466Z 1607.3   156 8.69     30aea4e9754 40.749818 -111.803977      142 0    0.17 0.17  3751032723 1556892   H2+S2       27.79       airu/offline
2018-11-14T01:14:22.337322544Z 1607.3   156 8.69     30aea4e9754 40.749818 -111.803977      142 0    0.33 0.33  3751032723 1556892   H2+S2       27.83       airu/offline
2018-11-14T01:14:27.469627702Z 1607.3   155 8.59     30aea4e9754 40.749818 -111.803977      142 0.33 0.67 0.67  3751032723 1556892   H2+S2       27.93       airu/offline
2018-11-14T01:14:32.59727729Z  1607.3   156 8.49     30aea4e9754 40.749818 -111.803977      142 0.83 0.83 0.83  3751032723 1556892   H2+S2       27.98       airu/offline
2018-11-14T01:14:37.727240349Z 1607.3   155 8.49     30aea4e9754 40.749818 -111.803977      142 0.33 0.33 0.33  3751032723 1556892   H2+S2       28.05       airu/offline
2018-11-14T01:14:42.857394502Z 1607.3   155 8.49     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       28.12       airu/offline
2018-11-14T01:14:47.98731274Z  1607.3   155 8.39     30aea4e9754 40.749818 -111.803977      142 0    0.33 0.33  3751032723 1556892   H2+S2       28.17       airu/offline
2018-11-14T01:14:53.117250334Z 1607.3   155 8.29     30aea4e9754 40.749818 -111.803977      142 0    0.5  0.5   3751032723 1556892   H2+S2       28.24       airu/offline
2018-11-14T01:14:58.247366489Z 1607.3   155 8.29     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       28.31       airu/offline
2018-11-14T01:15:03.378322366Z 1607.3   155 8.28     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       28.37       airu/offline
2018-11-14T01:15:08.507512258Z 1607.3   155 8.18     30aea4e9754 40.749818 -111.803977      142 0.5  0.5  0.5   3751032723 1556892   H2+S2       28.43       airu/offline
2018-11-14T01:15:13.637377287Z 1607.3   155 8.18     30aea4e9754 40.749818 -111.803977      142 0    0.5  0.5   3751032723 1556892   H2+S2       28.49       airu/offline
2018-11-14T01:15:18.767441914Z 1607.3   155 8.18     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       28.53       airu/offline
2018-11-14T01:15:23.897455884Z 1607.3   154 8.18     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       28.59       airu/offline
